PTOV1	4	3	1	17	4	0	19	41	4	21	0	67	28	43	21	0	11	60	10	3	37	49	42	32
PTOV1-AS1	0	0	0	27	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	23	0	0	4
PTP4A1	253	104	300	3590	294	361	1025	4111	2211	3082	296	2870	2396	6366	2413	1660	3685	6240	4235	1467	2697	8369	6530	4726
PTP4A2	7	9	21	161	9	20	61	147	93	82	3	66	272	207	19	25	154	107	124	57	80	181	151	240
PTP4A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPDC1	0	0	46	0	0	0	0	0	0	38	0	0	0	0	0	0	0	9	0	3	0	0	0	0
PTPLA	0	1	8	0	0	0	0	9	0	19	0	0	3	26	0	0	21	0	0	0	0	25	7	0
PTPLAD1	79	59	121	1472	123	212	477	1998	1032	392	234	2605	1543	2664	1275	582	1884	1312	924	675	1285	2265	1673	887
PTPLAD2	0	0	0	23	0	0	0	0	42	0	0	0	0	0	0	22	0	0	11	6	0	0	10	0
PTPLB	0	0	0	23	0	0	0	22	0	0	0	0	0	48	3	0	8	34	17	1	2	0	37	3
PTPMT1	2	0	9	79	7	34	27	360	79	214	34	73	40	281	55	50	189	98	165	136	115	245	121	256
PTPN1	10	0	0	152	2	0	36	172	0	83	12	101	218	110	46	9	114	69	70	54	9	55	141	152
PTPN11	35	16	46	114	0	0	139	361	224	244	3	155	198	248	37	88	204	167	127	37	104	295	225	214
PTPN12	24	1	19	377	5	23	140	32	207	69	0	107	314	181	35	90	91	34	94	35	61	134	102	252
PTPN13	0	0	0	0	0	0	0	0	1	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
PTPN14	9	33	0	37	4	2	38	180	0	1	0	143	40	221	0	27	90	81	60	17	86	177	167	147
PTPN18	0	0	0	2	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN2	68	56	30	445	10	83	165	1127	468	322	15	240	356	586	220	262	373	547	473	217	241	800	663	444
PTPN20B.uid_13798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN20B.uid_14177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN21	1	0	0	77	0	17	13	0	56	35	0	10	18	32	0	0	18	29	0	6	28	0	76	35
PTPN22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
PTPN23	7	0	6	29	0	10	0	86	20	0	1	38	4	31	9	18	26	24	10	10	9	26	55	56
PTPN3	0	0	0	20	18	75	19	312	18	52	0	0	58	62	72	5	111	38	24	11	12	208	147	184
PTPN4	0	0	0	6	0	0	23	102	0	0	0	0	40	0	0	0	0	43	4	0	23	0	0	2
PTPN5	0	0	1	20	3	0	6	120	0	24	11	0	2	10	0	0	0	30	0	4	0	48	0	21
PTPN6	0	0	0	0	0	0	56	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0
PTPN7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PTPN9	8	1	23	116	28	0	0	106	191	20	0	144	157	108	0	54	78	87	37	51	0	208	144	206
PTPRA	16	30	0	68	0	0	25	7	89	99	12	60	48	100	6	79	63	30	5	14	1	63	84	64
PTPRB	4	0	0	46	2	0	24	33	29	10	1	12	16	55	17	24	105	8	42	9	16	35	28	71
PTPRC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRCAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRD	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRD-AS1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1
PTPRD-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRE	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PTPRF	47	4	30	287	9	19	69	219	213	1	14	159	136	619	329	352	178	252	83	125	151	206	296	206
PTPRG	7	0	0	34	0	0	2	3	36	4	0	5	25	2	6	0	17	16	3	6	6	117	27	105
PTPRG-AS1	1	13	9	124	0	4	36	42	1	151	4	26	116	117	15	59	121	112	22	36	66	85	133	87
PTPRH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRJ	1	0	41	24	0	36	27	0	18	108	0	0	25	14	93	14	9	63	22	16	43	0	2	17
PTPRK	0	0	0	1	0	0	0	22	2	1	0	0	1	39	0	0	0	0	11	7	0	9	10	0
PTPRM	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	45	17	0	0	0	50	28
PTPRN	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PTPRN2	0	0	0	0	0	0	0	0	41	27	0	0	0	0	0	0	0	0	16	0	0	20	0	0
PTPRO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
PTPRQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRR	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRS	0	1	5	89	18	0	14	31	42	22	22	141	276	186	46	134	140	122	51	59	66	228	163	82
PTPRT	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PTPRU	17	0	91	251	37	55	139	207	145	35	75	375	327	319	137	270	355	310	79	21	84	288	270	201
PTPRVP	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
PTPRZ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTRF	19	0	0	34	9	10	24	555	184	113	0	71	209	414	1	42	170	79	113	48	0	121	77	111
PTRH1	0	0	0	25	1	15	20	27	3	8	0	11	14	28	33	14	16	73	1	29	9	22	44	14
PTRH2	11	1	56	229	8	0	15	258	183	178	5	282	171	447	221	34	199	210	128	115	83	487	373	294
PTRHD1	2	17	25	239	0	37	58	167	173	52	9	128	100	282	134	0	120	139	125	98	151	191	236	121
PTS	31	0	6	571	19	55	150	844	240	312	32	649	246	608	303	120	420	399	393	150	277	706	575	436
PTTG1	44	28	120	1182	73	479	385	1462	456	795	73	734	432	999	246	176	594	1128	448	338	464	1173	894	876
PTTG1IP	32	57	172	618	118	27	213	964	281	372	109	354	678	1494	766	742	788	1344	819	365	831	1337	959	606
PTTG2	0	0	2	18	0	7	7	19	4	10	0	9	7	17	7	2	5	19	9	11	7	16	18	10
PTTG3P	9	3	14	158	6	59	50	194	55	103	1	102	52	116	28	17	74	147	65	45	60	134	126	109
PTX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PUF60	241	90	35	1800	150	195	577	3200	1451	2024	153	1751	1796	3055	648	870	2049	2463	1122	780	1563	3252	2562	1309
PUM1	57	2	5	212	12	0	177	603	178	181	4	347	280	317	184	218	317	175	131	100	107	455	314	336
PUM2	6	28	102	104	0	0	108	381	43	42	24	16	131	246	0	79	164	166	67	28	26	156	142	160
PURA	0	5	0	9	0	0	5	10	0	32	0	0	0	0	1	0	0	0	0	6	0	45	1	34
PURB	10	0	0	0	3	0	17	73	29	52	0	0	8	42	0	42	20	0	12	0	33	0	79	20
PURG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PUS1	18	0	23	258	20	14	40	434	219	138	4	24	122	189	34	52	103	155	55	16	58	202	219	111
PUS10	1	0	0	65	0	0	0	0	0	3	0	10	21	138	0	1	4	41	0	0	2	0	23	33
PUS3	13	0	0	108	0	36	18	104	42	174	32	0	79	123	84	0	124	74	4	8	63	284	255	137
PUS7	6	40	0	110	0	0	6	228	61	203	1	176	262	113	105	0	103	227	39	78	70	105	121	108
PUS7L	1	17	28	153	6	0	27	58	54	206	9	326	94	100	84	49	90	151	1	51	0	151	7	127
PUSL1	7	0	0	59	4	3	106	231	30	26	2	300	192	361	30	33	72	82	184	35	107	191	88	149
PVALB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVR	12	76	61	132	1	0	27	268	74	8	8	2	221	95	42	87	87	152	72	46	93	240	320	112
PVRIG	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0
PVRIG2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVRL1	4	0	0	11	5	7	15	0	11	0	0	11	63	92	0	24	17	40	19	29	14	58	92	69
PVRL2	10	43	107	287	14	68	62	270	133	40	0	50	120	286	11	122	216	103	123	73	72	321	372	229
PVRL3	0	0	0	26	1	0	7	0	1	17	0	0	6	9	0	0	14	24	14	0	27	0	16	45
PVRL3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVRL4	21	0	48	541	22	38	99	799	55	75	96	345	214	487	21	54	221	720	31	143	37	126	207	390
PVT1	1	0	0	0	0	0	25	0	42	10	0	15	0	51	0	0	54	30	46	39	9	66	37	35
PWAR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWAR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWAR5	0	0	0	9	0	0	0	0	19	1	0	0	32	26	0	49	0	0	0	0	11	0	7	57
PWARSN	9	0	3	114	3	0	39	31	48	18	0	53	117	116	16	7	58	51	5	17	0	31	90	123
PWP1	26	0	78	365	17	24	94	951	336	197	15	428	333	590	168	421	541	546	473	284	409	661	976	746
PWP2	3	1	49	245	19	0	108	161	97	205	14	164	238	273	195	187	312	256	213	194	72	508	363	244
PWRN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWRN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWWP2A	6	0	61	56	17	13	56	68	38	0	0	123	148	48	0	0	5	21	30	17	40	20	95	57
PWWP2B	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PXDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PXDN	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PXDNL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PXK	4	47	0	18	13	0	0	0	0	33	0	15	33	0	0	49	21	60	21	21	0	46	25	24
PXMP2	1	0	0	55	2	0	7	0	14	18	0	34	18	30	0	1	32	42	19	17	13	23	3	15
PXMP4	5	0	0	216	8	35	105	84	121	68	0	49	18	102	38	58	20	28	48	25	108	89	76	78
PXN	9	17	2	208	14	15	124	527	211	133	18	336	183	363	94	124	296	228	163	69	165	288	461	468
PXN-AS1	13	0	0	57	0	0	10	103	45	7	2	63	64	48	2	24	28	36	56	16	72	89	101	69
PXT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
PXYLP1	0	0	0	15	0	23	0	0	0	1	0	6	41	26	13	0	42	19	11	30	36	119	19	23
PYCARD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PYCARDOS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PYCR1	4	0	18	231	22	1	52	3	0	52	0	139	64	60	74	8	182	77	1	16	52	272	109	85
PYCR2	6	0	23	89	0	14	35	56	54	89	3	74	31	114	56	14	55	121	46	20	13	79	163	51
PYCRL	0	0	0	16	0	0	26	217	0	0	0	0	59	46	0	0	18	27	0	23	5	32	27	0
PYDC1	0	0	0	0	0	0	0	0	0	19	0	0	0	10	0	0	0	0	0	0	0	19	26	0
PYDC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
PYGB	172	118	86	1103	92	38	753	2594	994	1779	194	1475	2146	3107	815	1496	2051	953	503	171	322	1064	3234	1429
PYGL	28	95	2	390	18	0	99	651	350	90	27	71	287	637	73	158	181	226	259	145	267	560	570	182
PYGM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PYGO1	0	0	0	26	0	0	0	128	0	64	0	0	0	40	0	52	30	24	20	0	8	29	116	103
PYGO2	1	0	0	124	2	0	36	212	0	22	16	5	87	143	58	34	74	87	28	6	62	34	83	138
PYHIN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PYROXD1	1	0	0	15	5	0	2	18	1	40	1	22	16	26	26	15	4	32	26	6	13	1	12	12
PYROXD2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	8	8	0	0	0	7	12
PYY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
PYY2	0	0	0	0	3	10	0	27	0	13	1	28	0	0	26	4	23	21	0	7	0	0	1	0
PZP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QARS	77	50	118	1051	99	38	269	1432	303	703	38	770	961	1343	579	869	787	1327	640	555	522	1350	1066	966
QDPR	17	3	18	259	6	1	64	514	162	297	19	61	182	458	0	117	205	425	196	143	282	771	400	579
QKI	14	24	41	104	4	52	21	341	161	154	6	132	84	114	36	23	114	114	40	31	20	73	122	70
QPCT	0	0	0	0	0	0	0	78	23	0	0	0	0	0	0	0	1	37	14	0	0	0	0	1
QPCTL	1	0	14	60	0	0	0	30	5	0	0	0	3	0	0	0	16	16	9	1	10	0	0	5
QPRT	0	0	0	0	0	0	0	0	0	89	0	0	0	20	0	1	27	0	14	4	1	18	0	37
QRFP	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
QRFPR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QRICH1	4	45	2	230	2	35	125	415	181	223	7	227	348	352	11	62	175	115	170	51	164	318	282	314
QRICH2	0	0	0	0	0	40	2	0	20	44	0	0	8	0	0	0	49	1	32	0	0	27	68	46
QRSL1	20	15	3	295	17	48	36	493	160	76	19	340	194	281	325	163	102	310	187	67	284	527	86	283
QSER1	1	0	0	20	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
QSOX1	4	0	38	120	0	26	20	101	39	72	0	58	42	127	40	35	119	95	5	29	62	68	79	38
QSOX2	0	0	0	0	0	0	21	1	36	0	0	0	8	25	0	5	18	0	4	0	17	0	14	0
QTRT1	7	7	0	147	0	17	16	62	60	74	14	50	77	130	0	6	82	113	41	42	47	150	122	141
QTRTD1	30	25	13	231	3	56	162	422	123	174	78	67	164	310	159	36	164	179	153	82	61	193	190	121
R3HCC1	7	0	0	139	38	24	43	321	1	146	0	59	110	125	0	34	132	14	101	72	73	124	224	123
R3HCC1L	3	54	0	155	36	0	37	0	80	159	20	102	189	243	1	0	64	328	7	41	95	192	128	101
R3HDM1	11	1	0	66	11	1	35	95	87	30	0	141	96	67	0	0	141	26	38	58	15	175	89	43
R3HDM2	6	0	0	40	0	0	19	143	70	6	0	88	58	150	0	0	89	103	34	13	37	185	141	98
R3HDM4	2	7	61	75	3	53	23	59	26	38	0	15	93	97	0	14	97	93	11	15	53	46	50	116
R3HDML	0	0	0	11	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	3
RAB10	56	1	16	491	58	114	136	535	193	193	53	232	520	591	121	174	192	667	440	167	300	651	482	474
RAB11A	140	3	123	1557	67	242	557	2676	899	896	91	1336	1227	1552	376	336	963	1451	1247	350	1232	1821	1919	1542
RAB11B	0	0	0	44	0	0	20	40	22	3	0	15	28	14	3	19	24	15	2	2	7	47	48	19
RAB11B-AS1	0	0	0	5	4	0	0	23	3	11	0	0	20	8	13	0	5	12	12	0	7	0	14	1
RAB11FIP1	6	0	0	84	0	0	35	61	93	48	0	127	45	200	80	0	124	74	130	17	30	352	110	98
RAB11FIP2	21	1	0	41	0	0	0	4	35	0	0	120	28	142	16	1	33	10	19	21	8	38	16	32
RAB11FIP3	0	0	0	9	2	0	9	1	8	0	0	1	15	20	26	9	11	0	0	2	0	3	40	42
RAB11FIP4	14	2	0	120	15	18	66	398	146	0	0	259	159	254	50	12	50	154	96	21	60	318	110	125
RAB11FIP5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0
RAB12	0	1	0	24	0	0	31	13	6	3	0	1	12	14	0	11	7	41	9	2	7	35	54	20
RAB13	0	0	0	13	0	0	8	22	1	0	2	0	0	20	0	0	26	15	27	13	0	58	66	9
RAB14	23	8	68	375	23	27	179	476	280	317	23	232	287	467	176	1	199	242	213	144	116	346	483	286
RAB15	48	126	96	450	13	91	141	542	438	260	23	282	646	931	603	363	507	236	204	265	180	483	403	532
RAB17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RAB18	51	115	136	885	104	60	404	2281	860	1313	57	1732	875	2532	547	391	1138	1658	1500	565	1026	1869	1771	1606
RAB19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	12	0	0
RAB1A	105	65	84	1052	59	163	472	2511	836	1496	99	1418	1119	1805	709	538	933	1137	1213	489	850	2159	1376	1178
RAB1B	45	41	46	383	24	90	185	707	188	439	12	867	377	823	379	266	341	623	353	134	226	580	765	599
RAB20	4	0	0	144	10	0	55	207	57	41	0	78	51	141	0	29	0	104	66	42	20	149	37	123
RAB21	12	0	27	104	13	0	36	99	51	62	0	28	51	74	27	1	66	27	69	10	58	90	53	89
RAB22A	10	24	9	50	15	0	18	75	76	10	0	4	0	28	1	0	21	31	23	25	12	38	46	68
RAB23	3	0	17	95	4	0	60	65	59	0	0	99	45	88	0	161	20	63	64	13	50	72	200	17
RAB24	9	1	0	73	3	10	42	1	30	3	23	1	75	51	1	188	42	1	56	47	60	46	26	98
RAB25	2	35	0	1	0	0	9	238	63	79	0	1	80	81	201	4	57	181	108	74	65	406	305	311
RAB26	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
RAB27A	0	0	3	64	0	10	16	0	1	61	0	0	32	33	0	49	0	0	26	16	0	27	12	24
RAB27B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB28	13	22	0	61	0	2	8	169	72	33	10	64	54	43	0	25	47	33	37	24	66	114	60	120
RAB29	0	1	0	236	1	0	0	0	0	81	11	0	0	1	60	65	40	0	0	22	0	39	0	0
RAB2A	18	16	1	437	30	78	164	368	251	254	21	63	396	387	135	322	217	369	311	150	379	683	656	407
RAB2B	12	0	0	24	17	0	53	0	0	0	2	0	79	113	0	0	27	68	19	10	63	73	56	142
RAB30	5	0	11	94	11	1	0	0	1	0	0	59	54	227	146	47	185	77	59	34	86	275	62	140
RAB30-AS1	8	0	0	127	3	12	53	51	35	72	0	175	50	62	41	29	37	131	106	20	58	164	50	135
RAB31	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB32	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	26	0	0	0	0	28	0
RAB33A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB33B	0	0	0	0	0	0	9	53	0	0	0	46	0	41	0	0	2	42	28	16	0	19	22	73
RAB34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
RAB35	9	0	5	233	7	0	65	311	152	186	25	442	222	364	25	77	312	220	84	119	126	330	597	315
RAB36	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB37	0	0	0	20	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	33
RAB38	0	0	0	0	0	0	0	0	18	0	0	0	23	52	0	0	0	0	13	0	0	0	13	0
RAB39A	0	0	1	35	0	0	0	0	0	0	0	0	7	30	0	0	28	4	0	7	0	2	0	14
RAB39B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
RAB3A	0	2	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	6	2	7	7	0	0	0
RAB3B	47	3	2	36	0	0	2	12	37	0	0	0	106	59	28	26	5	63	33	0	22	52	126	61
RAB3C	0	0	0	0	0	0	0	55	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3
RAB3D	11	40	0	342	11	0	129	304	140	182	7	213	148	170	139	82	95	105	28	31	58	168	102	107
RAB3GAP1	5	1	0	95	11	36	1	418	162	159	10	62	160	248	74	68	0	76	21	34	12	49	138	119
RAB3GAP2	0	0	0	118	0	35	48	274	99	165	0	33	69	33	35	0	35	32	34	78	5	107	33	194
RAB3IL1	0	0	0	4	12	0	1	0	0	0	0	1	0	0	0	15	8	4	0	0	0	6	20	5
RAB3IP	31	17	84	430	56	51	81	713	424	153	22	488	289	80	1	420	351	187	245	81	106	312	348	417
RAB40A	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	4	3	6	0	0	0	0	0
RAB40AL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RAB40B	0	0	0	60	0	0	24	79	25	0	0	58	21	2	11	30	19	0	0	0	0	28	15	4
RAB40C	0	0	46	1	13	0	0	0	1	43	0	0	32	75	0	21	17	30	39	0	0	29	26	2
RAB41	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
RAB42	0	0	0	38	2	0	2	0	12	34	0	0	1	35	29	0	24	35	7	16	10	12	11	12
RAB43	4	0	0	24	3	0	10	83	24	0	4	3	15	24	5	10	11	16	5	7	11	57	24	22
RAB44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB4A	11	0	0	53	7	0	45	0	0	18	0	0	0	18	0	0	39	38	7	0	20	50	49	13
RAB4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB4B-EGLN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB5A	26	4	18	470	30	32	175	325	255	304	58	282	300	346	190	110	228	242	205	137	263	431	299	175
RAB5B	9	0	0	39	8	0	29	21	3	11	1	16	13	15	10	72	4	68	8	0	31	18	46	29
RAB5C	53	6	44	524	68	129	361	1456	731	698	46	688	626	1262	335	307	565	592	505	348	335	1217	1559	915
RAB6A	59	46	53	1118	132	113	289	2719	849	1368	96	1354	1373	833	207	237	695	570	634	331	379	1261	611	868
RAB6B	2	0	0	95	6	0	18	44	37	0	0	72	0	20	0	36	19	28	0	0	19	0	44	6
RAB6C	0	0	0	5	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
RAB6C-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RAB7A	120	81	134	977	51	157	330	1686	788	1022	83	1391	1096	1649	478	463	882	1224	636	454	580	2016	1357	879
RAB8A	7	1	1	365	2	51	81	198	199	146	33	174	104	398	74	82	265	439	144	79	183	253	393	214
RAB8B	3	0	0	117	13	0	21	156	34	85	0	1	66	30	1	16	20	21	43	37	44	84	151	27
RAB9A	6	1	0	231	17	25	71	180	83	138	33	186	119	287	87	29	227	224	239	78	86	296	371	200
RAB9B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB9BP1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RABAC1	54	93	19	531	38	40	68	667	185	193	63	318	317	602	229	173	434	224	243	175	269	604	455	250
RABEP1	5	0	19	96	8	3	36	287	95	77	22	250	167	285	71	181	110	199	94	103	103	291	352	192
RABEP2	0	1	0	0	0	0	0	0	0	63	0	0	7	13	0	18	10	17	5	8	0	50	0	13
RABEPK	17	1	0	163	11	48	36	312	46	131	0	606	291	456	0	58	286	157	185	118	236	597	356	197
RABGAP1	5	0	79	35	8	60	1	0	17	107	0	21	40	82	0	67	27	16	0	8	0	17	0	37
RABGAP1L	2	0	0	47	0	0	1	93	56	17	0	4	0	25	0	0	33	111	3	5	1	132	12	46
RABGEF1	22	61	0	518	34	79	78	366	147	365	37	115	307	258	257	142	325	176	255	364	204	522	307	265
RABGGTA	5	0	0	94	0	5	17	125	19	19	5	2	62	17	80	75	124	115	0	54	61	367	0	68
RABGGTB	115	36	114	878	98	257	223	936	508	522	12	944	735	1167	43	449	691	695	871	192	477	1600	849	1616
RABIF	24	20	20	469	60	26	227	806	321	351	38	377	346	467	60	66	280	296	267	125	250	565	629	538
RABL2A	0	0	0	4	0	0	3	4	3	0	0	0	1	1	0	21	0	0	9	0	0	15	0	0
RABL2B	1	0	0	20	0	0	10	63	16	18	0	21	9	23	0	46	15	9	9	0	1	16	16	20
RABL3	5	0	0	108	0	0	16	178	28	37	0	59	108	146	177	0	29	191	78	30	50	158	102	108
RABL6	0	0	6	10	1	7	2	29	5	1	0	0	76	6	0	12	8	14	0	0	1	18	13	46
RAC1	12	31	39	129	24	38	50	361	133	106	7	247	186	212	71	30	120	141	75	10	46	140	126	188
RAC2	0	0	0	0	0	17	0	0	34	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
RAC3	0	0	0	1	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RACGAP1	21	7	50	282	39	26	90	704	234	162	31	342	231	393	349	186	273	203	254	45	235	332	220	441
RACGAP1P	0	0	1	16	3	1	6	52	12	7	0	11	7	15	16	9	11	11	16	3	17	12	7	11
RAD1	34	41	99	381	21	78	122	454	85	128	17	216	288	500	193	97	233	484	289	163	219	404	210	287
RAD17	12	4	47	232	36	23	111	110	112	109	19	112	38	102	41	43	111	354	245	95	73	291	268	244
RAD18	19	52	0	121	18	0	45	290	0	1	0	358	161	320	1	49	177	155	94	13	50	248	374	172
RAD21	84	13	89	327	16	33	258	575	154	265	32	593	467	560	77	157	380	277	170	145	57	318	526	649
RAD21-AS1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
RAD21L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	13	3	10	0	0
RAD23A	19	2	76	396	38	60	191	940	205	385	25	297	412	586	159	361	422	415	282	149	152	558	591	309
RAD23B	3	4	2	108	10	2	6	116	97	37	23	78	83	123	119	74	65	41	67	7	51	99	179	155
RAD50	1	0	0	85	1	1	68	102	52	231	0	55	93	38	0	60	48	49	9	29	35	128	221	159
RAD51	61	21	40	584	42	73	318	1748	334	1115	79	823	1101	1670	496	551	920	528	529	508	632	1608	1267	769
RAD51-AS1	0	0	0	0	0	0	0	0	2	35	0	0	1	1	0	0	0	4	0	12	0	0	0	0
RAD51AP1	12	16	20	353	32	0	47	281	208	202	38	317	384	369	117	0	144	229	217	119	182	417	258	186
RAD51AP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
