RPP14	194	87	191	215	87	608	36	509	154	508	731	200	7	196	352	485	94	81	262	305	103	210	146	497	187	60	231	62	86	66	164	277
RPP21	30	16	12	41	6	99	0	31	17	78	63	24	2	13	76	28	11	15	29	54	13	23	13	15	8	16	17	9	7	8	13	6
RPP25	557	193	364	651	244	1611	325	694	189	1340	828	315	208	169	1120	826	297	218	828	214	457	268	302	653	475	196	506	30	127	299	182	250
RPP25L	147	65	147	193	100	478	87	163	25	369	276	97	43	91	126	0	166	74	39	192	78	77	44	309	120	43	58	7	26	50	44	205
RPP30	147	212	146	302	67	993	124	541	172	601	569	153	78	126	490	81	124	50	236	284	104	276	191	438	211	85	191	96	82	32	84	221
RPP38	193	152	202	417	129	1052	111	436	114	764	631	155	96	177	1165	543	263	132	294	315	120	151	116	405	241	21	100	119	112	53	96	204
RPP40	37	9	74	43	26	335	116	205	22	250	254	48	39	82	194	106	90	16	183	12	58	189	37	73	145	27	53	40	31	0	20	117
RPPH1	18	0	0	12	0	1	0	8	5	6	8	0	0	0	1	5	0	3	27	21	0	0	0	0	10	1	6	0	0	0	10	0
RPRD1A	135	124	96	220	56	450	0	293	17	375	380	97	46	98	839	126	121	40	386	208	122	164	66	237	274	25	83	44	55	152	88	165
RPRD1B	19	87	55	43	58	461	5	157	15	239	250	62	26	55	360	0	40	35	107	184	20	70	73	46	68	0	128	30	16	0	79	80
RPRD2	39	5	9	24	36	122	0	39	0	124	50	82	0	85	115	27	10	17	15	24	0	39	0	1	73	19	47	7	23	40	61	20
RPRM	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	40	0	0	0	0	0	0	0	0
RPRML	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS10	58	24	41	77	15	242	28	92	29	165	127	51	30	44	150	90	57	15	73	100	34	57	36	95	52	13	59	15	13	23	12	35
RPS10-NUDT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS10P7	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
RPS11	1686	1093	1741	3275	821	7528	827	2571	1073	4698	4475	1447	927	1043	4839	2165	1440	690	2617	3135	1132	1409	888	3082	1207	478	2253	362	555	798	1353	1103
RPS12	776	413	868	1807	376	4436	730	977	558	2859	2686	692	544	595	3467	1406	870	392	1282	1919	515	1401	563	1246	788	356	996	56	403	372	701	627
RPS13	1219	614	1219	2236	521	5731	900	1912	586	3245	3668	1011	420	743	4202	2175	1182	398	2011	1920	671	1314	932	2361	930	473	1091	182	496	686	1082	845
RPS14	2819	1726	2906	5134	1347	11321	1993	5433	1566	7683	7311	2721	1209	1807	8628	4139	2565	1303	4468	5319	1724	2112	1385	4524	2087	842	3153	844	1120	1338	1757	1853
RPS14P3	112	80	127	238	61	519	96	276	52	387	344	107	45	64	418	177	126	58	204	220	89	119	58	214	99	47	150	35	52	58	93	79
RPS15	495	309	511	976	194	2048	279	763	358	1360	1320	507	237	294	1352	758	590	315	880	1058	345	480	284	758	361	174	607	85	172	210	301	327
RPS15A	409	321	497	1047	234	2395	366	764	305	1349	1539	414	202	361	1402	735	509	200	938	898	274	444	334	853	439	161	461	109	176	236	414	387
RPS15AP10	6	0	6	0	0	0	3	0	0	10	0	0	0	1	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0
RPS16	1758	1123	1920	4134	712	8594	924	2739	1133	5612	5699	1814	1104	1174	6437	3277	2354	1002	2799	3994	1375	2002	1192	3123	1660	559	2319	248	758	1086	1587	1443
RPS16P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS17.uid_19699	0	0	0	0	0	1	0	1	0	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RPS17.uid_19705	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS18	940	503	1064	1823	416	3828	579	1530	634	2898	2489	932	338	619	2897	1291	949	350	1491	1899	672	886	442	1284	755	296	1066	226	423	371	546	594
RPS18P9	40	17	38	58	18	127	38	76	19	126	82	29	8	11	86	58	25	17	57	72	35	52	23	41	19	8	30	8	11	15	15	33
RPS19	2792	1664	2740	5821	1473	11443	1564	4830	1938	7636	7689	2895	1527	1926	9202	4296	2903	1122	5667	5082	1881	2526	1425	4743	1675	920	3042	385	938	1338	1804	1599
RPS19BP1	639	268	421	955	251	2157	628	823	245	1705	1347	545	325	332	911	1043	515	203	707	799	590	534	278	1080	359	158	675	152	144	227	368	206
RPS2	184	137	194	418	89	840	111	205	105	663	502	213	99	110	569	312	171	106	132	335	137	152	102	289	91	57	271	74	72	114	286	114
RPS20	1004	682	1040	2169	478	4980	634	1712	739	2914	3311	941	484	629	3615	2048	1264	370	1955	1973	661	1370	649	1832	1074	392	1389	199	370	469	793	882
RPS21	962	613	1047	2135	440	3433	754	1296	555	2334	2726	870	540	595	2716	2043	1088	441	1028	2156	548	1124	527	1445	675	289	1180	157	435	589	782	840
RPS23	1381	611	1453	3119	528	7180	1010	1859	822	4180	4269	1255	622	1075	4918	2023	1350	535	2220	2407	767	1276	959	2486	1142	377	1491	198	639	558	958	1057
RPS24	1155	830	1146	2175	523	5609	824	2048	666	3174	3426	955	604	844	4147	1882	1357	360	1357	2203	617	1195	708	2396	936	391	1138	230	483	634	703	931
RPS25	890	526	864	1594	354	4063	632	1807	474	2144	2691	792	419	733	3039	1593	902	232	1652	1367	463	966	630	1925	811	280	806	341	445	471	785	585
RPS26	57	19	56	83	38	231	48	68	24	157	147	63	27	34	208	122	87	17	67	28	19	17	38	92	76	9	66	18	32	9	42	53
RPS26P11	0	0	0	4	0	2	0	4	1	1	3	1	0	2	4	4	1	0	0	0	0	3	0	1	1	0	0	0	1	0	1	0
RPS27	43	23	36	85	10	211	29	68	21	108	146	29	29	41	164	87	35	26	61	83	16	52	24	62	24	16	39	1	28	16	20	41
RPS27A	541	287	420	987	270	2181	293	881	319	1422	1478	466	228	333	1707	695	502	179	868	756	347	571	337	1057	451	170	599	152	253	272	378	433
RPS27L	319	141	307	367	88	1411	167	629	167	467	863	226	168	130	1528	270	286	81	895	174	141	284	139	674	236	43	228	89	186	153	208	129
RPS28	76	54	67	135	52	331	46	111	51	169	227	66	32	51	264	201	85	30	127	148	42	69	54	142	68	19	89	19	35	58	134	52
RPS29	345	215	325	673	145	1378	274	616	192	735	1162	271	229	274	1324	885	445	109	719	603	150	424	194	618	288	101	322	65	162	286	465	353
RPS2P32	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	7	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	19
RPS3	2403	1770	2973	5451	1513	11522	2393	3782	1529	10372	8216	2521	1146	1745	8063	2808	2546	1293	4095	5411	2257	2922	1608	4225	2110	995	3536	431	1125	1479	1967	1705
RPS3A	38	25	62	70	10	285	99	103	30	187	143	33	12	75	292	195	29	24	121	47	46	82	17	139	25	29	69	5	15	14	14	57
RPS4X	1145	736	1242	3043	632	5434	864	1661	890	4268	3719	1029	494	997	4906	1344	1087	526	1945	2116	918	1609	823	2070	1059	584	1518	255	468	704	913	845
RPS4Y1	1023	390	861	1544	370	4011	964	1411	622	3094	2534	830	473	717	3441	1836	1078	322	1476	2041	699	879	748	1352	780	319	1264	315	456	613	668	618
RPS4Y2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
RPS5	2762	1472	3050	6300	1594	12490	1998	4209	1918	9851	8075	2633	1546	1941	8127	3913	2783	1605	3767	5940	2523	2847	1579	4416	2080	979	3802	346	1298	1380	1876	1604
RPS6	3220	1735	2929	5486	1442	13129	2144	5111	1622	8902	8311	2716	1438	2214	10128	4579	3126	1073	5417	5382	1953	3344	2023	6287	2778	1083	3586	860	1195	1777	1933	2037
RPS6KA1	74	0	137	139	66	371	0	60	45	123	250	115	36	26	259	0	33	35	204	197	20	17	0	194	28	29	51	37	32	0	102	32
RPS6KA2	0	0	0	0	1	45	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
RPS6KA2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS6KA2-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS6KA3	15	0	0	0	0	114	0	40	0	1	47	11	1	11	83	0	37	3	0	47	15	39	0	0	41	0	0	0	0	48	24	48
RPS6KA4	15	0	0	2	0	9	11	0	0	6	6	0	1	2	24	1	15	2	0	7	5	36	0	8	9	0	1	0	0	0	26	1
RPS6KA5	21	24	3	35	16	104	6	88	1	47	19	31	17	37	119	45	0	1	77	52	6	0	30	49	52	0	42	0	8	0	12	11
RPS6KA6	0	0	14	0	0	8	0	17	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0
RPS6KB1	105	73	105	75	41	171	9	54	45	158	287	25	71	21	363	57	27	13	125	16	13	35	29	314	87	38	32	44	1	26	54	23
RPS6KB2	149	47	183	471	69	993	70	464	118	535	607	350	64	170	665	489	330	118	348	256	110	169	139	611	206	82	205	13	38	73	70	21
RPS6KC1	159	21	24	1	47	220	3	9	39	110	224	44	33	42	165	0	37	21	98	60	29	24	23	171	59	100	42	0	0	0	37	139
RPS6KL1	28	13	18	15	30	136	32	51	13	76	88	30	2	83	142	1	40	34	80	7	0	47	0	37	58	19	49	0	0	15	20	0
RPS7	93	49	108	207	37	412	82	162	56	318	285	93	42	70	379	174	133	44	106	199	93	93	50	184	98	31	118	26	52	43	78	60
RPS7P5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS8	1160	656	1083	2200	548	5046	838	1863	794	3380	2927	1089	531	839	4100	1661	1193	479	1828	2101	664	1160	699	2236	888	407	1385	286	422	669	1167	720
RPS9	947	539	1033	2184	492	3971	676	1591	715	3474	2901	934	406	695	3140	1306	1024	475	1480	2147	963	1114	683	1870	757	286	1577	113	422	525	725	583
RPSA	236	144	274	677	102	1263	161	412	175	950	892	235	190	154	775	465	269	124	501	409	213	309	156	395	220	93	315	41	85	135	220	183
RPSAP52	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPSAP58	44	19	26	59	29	285	31	67	15	135	140	34	19	41	188	47	36	11	76	51	42	72	46	69	43	9	51	14	15	7	27	39
RPSAP9	0	0	1	1	0	0	0	0	0	1	0	0	1	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RPTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPTOR	114	3	56	46	24	438	1	124	6	240	294	65	37	58	104	252	0	46	42	102	43	49	48	185	47	31	98	0	28	58	9	1
RPUSD1	235	215	441	742	173	1222	212	391	331	1234	839	211	35	133	795	685	135	216	367	209	162	275	145	322	227	200	291	63	39	121	111	212
RPUSD2	198	111	123	415	133	637	127	422	179	654	491	146	45	223	391	202	15	134	333	129	255	184	91	195	238	118	346	135	47	162	90	130
RPUSD3	532	519	470	1533	419	3409	430	1071	329	2022	1911	733	169	392	1452	983	298	257	1021	844	457	570	336	1712	442	178	469	143	160	301	361	315
RPUSD4	146	46	131	576	91	529	52	139	148	597	460	113	59	129	283	27	152	95	112	269	53	106	106	208	126	80	85	0	109	83	91	31
RQCD1	682	267	503	506	334	1874	336	787	250	1384	1406	372	85	464	1428	655	228	147	1002	685	298	379	372	904	481	400	435	709	102	245	429	416
RRAD	0	30	73	243	13	59	24	58	17	60	28	17	0	0	0	0	0	8	90	26	2	34	0	0	2	0	16	0	0	0	2	0
RRAGA	142	101	105	179	173	405	98	285	47	351	196	59	71	115	249	262	104	37	213	98	86	159	65	226	100	30	183	33	51	97	142	102
RRAGB	20	0	6	30	27	23	0	66	0	48	9	11	0	0	74	84	0	0	50	47	17	0	1	0	34	0	13	0	0	0	0	0
RRAGC	8	0	11	23	31	113	26	5	0	73	78	30	0	28	243	0	39	4	45	26	44	0	0	49	43	0	13	43	0	5	145	30
RRAGD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	2	0	0	30	0	0	0	0	0	0	0	0
RRAS	0	0	0	22	0	7	0	19	0	15	4	0	0	0	0	0	0	0	0	0	15	0	0	0	6	0	0	0	0	0	0	5
RRAS2	43	38	10	54	5	188	73	36	19	101	50	34	25	15	141	1	31	21	18	19	19	34	25	81	57	48	20	0	1	25	96	4
RRBP1	382	172	206	663	416	990	315	436	89	721	798	212	116	370	707	1475	118	74	412	695	346	177	50	315	171	64	269	90	85	36	364	93
RREB1	394	176	166	290	294	757	143	641	130	741	757	323	124	302	684	267	328	145	556	349	219	180	198	452	262	202	310	170	98	137	212	211
RRH	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0
RRM1	696	458	440	812	214	2099	239	981	469	1814	1792	558	351	555	1962	652	576	171	1461	572	299	651	307	925	915	125	430	242	339	212	359	390
RRM2	1167	758	624	704	398	5046	596	1588	581	2641	3151	725	390	688	4136	1591	1007	327	2675	789	706	1372	695	2302	2453	280	792	180	517	230	760	1404
RRM2B	122	0	43	52	14	216	16	130	0	38	189	17	10	76	330	81	59	26	230	32	8	135	94	339	81	0	23	0	0	70	12	45
RRN3	76	0	74	148	31	482	80	23	55	204	324	74	61	90	377	136	62	23	143	76	12	71	43	213	128	28	76	25	13	14	20	87
RRN3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RRN3P2	0	0	0	0	0	2	0	1	0	1	1	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
RRN3P3	0	0	0	0	4	9	0	11	0	0	9	0	0	18	0	0	16	0	14	15	0	0	0	0	0	0	21	0	0	0	0	2
RRNAD1	24	0	73	44	0	129	0	8	0	138	107	6	0	28	5	0	30	10	0	0	56	3	17	0	38	0	23	32	0	0	38	0
RRP1	604	139	648	1100	518	2036	409	1157	679	2054	1639	732	342	467	1616	1137	562	246	983	900	682	546	332	1159	705	198	951	79	125	239	214	480
RRP12	447	332	188	743	374	1256	347	562	98	980	1088	366	174	316	683	371	420	142	328	323	312	170	293	512	527	288	578	20	94	300	73	314
RRP15	161	169	93	279	66	706	210	438	60	401	376	153	145	67	656	230	181	38	307	340	93	280	164	362	193	39	151	135	122	28	155	124
RRP1B	325	95	240	300	196	1080	263	266	171	1048	1091	269	197	147	965	295	215	131	337	485	265	410	276	447	345	156	486	121	69	126	319	195
RRP36	28	3	67	31	4	474	49	99	25	142	198	107	64	45	270	123	86	51	95	152	71	44	9	59	64	22	94	30	28	89	169	16
RRP7A	419	201	201	918	187	1860	153	701	220	1423	1126	450	155	237	1339	403	367	219	496	776	460	468	189	836	322	137	506	203	96	194	234	249
RRP7B	54	73	12	11	30	157	42	123	12	184	125	79	4	32	168	62	8	23	83	24	38	35	5	48	50	3	35	12	11	24	43	25
RRP8	134	75	251	284	143	523	89	267	226	510	468	237	138	118	393	470	279	93	410	232	79	81	110	245	137	44	200	0	36	0	31	111
RRP9	317	482	401	787	150	2357	147	603	173	1556	852	323	45	276	1298	673	369	213	713	358	371	135	228	1129	339	330	587	93	87	142	206	221
RRS1	75	0	48	165	12	180	145	150	7	235	259	150	14	16	37	108	70	35	232	105	27	165	50	98	80	1	71	8	41	71	11	6
RRS1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSAD1	157	67	179	220	103	420	249	419	52	625	460	120	39	137	319	259	264	61	264	33	31	25	126	306	117	47	422	19	73	0	17	120
RSAD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSBN1	0	0	60	49	29	192	25	62	13	80	131	35	0	27	101	0	59	19	114	45	55	115	42	144	50	9	32	0	11	51	0	77
RSBN1L	20	3	22	21	4	58	0	34	6	43	28	5	15	59	104	6	27	5	49	24	12	12	35	56	16	17	16	1	2	42	25	13
RSC1A1	1	0	16	39	17	137	0	39	10	85	39	17	13	4	82	52	17	10	34	22	13	14	17	91	15	12	13	23	15	0	0	31
RSF1	111	39	28	72	44	104	34	120	22	131	136	79	0	17	164	0	52	10	259	100	5	23	70	141	23	0	84	40	21	74	77	25
RSG1	0	0	15	41	0	10	0	29	18	41	0	8	0	0	1	0	0	12	0	24	21	0	7	0	11	0	0	0	0	0	9	0
RSL1D1	845	745	746	1134	347	2835	777	1883	300	1943	2491	602	364	545	3913	1335	845	218	1300	1113	388	753	510	1832	944	311	801	572	331	367	327	497
RSL24D1	212	101	196	376	92	1049	205	398	118	752	732	138	53	205	886	777	221	56	427	404	156	312	166	617	241	55	190	120	168	98	244	127
RSPH1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RSPH10B+RSPH10B2.uid_9137	0	0	6	4	5	10	0	10	4	5	11	0	0	0	16	14	3	0	3	18	7	9	4	8	3	1	5	0	5	1	0	5
RSPH10B+RSPH10B2.uid_9484	1	2	5	11	0	25	0	19	3	15	16	6	3	0	26	3	0	2	12	11	2	3	3	6	7	0	8	4	5	0	1	6
RSPH3	6	0	0	29	4	60	0	0	14	41	46	0	0	0	0	0	0	6	15	0	13	29	0	0	45	0	0	0	9	48	0	4
RSPH4A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSPH6A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSPH9	16	3	24	6	2	53	0	8	20	49	14	0	4	6	43	24	0	0	0	0	16	0	0	0	2	0	0	0	3	0	0	3
RSPO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSPO2	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
RSPO3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSPO4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSPRY1	209	83	105	414	103	635	52	342	81	405	735	183	50	173	326	173	217	41	220	148	98	200	44	361	84	76	153	27	70	105	78	85
RSRC1	65	5	40	90	13	294	41	46	30	127	156	68	16	18	178	101	36	5	144	111	12	50	42	72	45	12	66	0	15	0	14	34
RSRC2	278	195	275	557	144	1119	132	720	132	658	716	174	119	159	1071	1140	409	85	505	357	194	301	140	495	254	73	366	297	139	43	184	124
RSRP1	133	37	49	101	6	521	33	132	54	153	102	78	21	58	43	4	58	45	77	44	117	220	0	425	137	18	61	34	0	50	13	130
RSU1	28	54	104	397	54	470	0	249	35	472	232	90	25	35	348	53	172	38	97	112	79	50	109	362	65	53	99	76	13	106	53	91
RSU1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTBDN	0	0	10	0	0	23	0	0	0	8	0	26	11	0	6	73	0	4	10	23	0	0	0	30	20	0	9	0	0	0	0	0
RTCA	56	60	100	115	56	238	0	199	103	200	295	27	37	98	181	84	68	62	150	144	33	143	146	309	115	57	116	62	17	24	13	75
RTCA-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTCB	534	537	640	1281	451	2519	122	1121	426	2230	1911	799	144	342	1097	382	673	196	907	1078	404	377	237	816	529	173	753	458	245	124	211	251
RTDR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RTEL1	9	8	5	18	6	41	17	29	0	28	19	9	4	11	26	0	12	4	13	9	9	0	9	0	9	2	0	0	0	15	10	1
RTEL1-TNFRSF6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTF1	83	21	52	255	73	262	11	142	33	199	216	53	7	9	284	201	68	41	155	68	52	102	45	107	66	39	105	12	41	24	152	13
RTFDC1	378	146	331	748	238	935	287	803	184	827	834	375	280	154	991	361	340	170	471	489	238	454	249	740	339	180	446	20	85	90	209	146
RTKN	108	191	162	442	278	507	105	401	58	360	435	199	36	111	414	152	106	91	157	438	119	100	56	342	76	36	121	55	39	75	74	101
RTKN2	50	36	43	65	28	185	12	40	13	89	136	17	12	1	235	0	29	2	15	40	6	20	25	24	28	33	10	1	35	1	8	37
RTL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTN2	1	0	0	4	1	3	0	0	2	1	3	2	2	0	23	6	4	5	3	0	0	4	0	2	3	6	0	29	0	0	11	2
RTN3	284	264	321	229	164	1362	193	407	143	923	859	201	46	221	1193	860	268	112	478	446	203	335	143	618	477	140	296	73	144	159	161	262
RTN4	6	5	8	23	15	202	16	52	0	40	111	34	0	8	60	69	50	4	81	12	3	29	17	126	31	12	9	0	5	0	61	36
RTN4IP1	74	26	78	129	49	149	77	94	83	175	135	32	34	21	180	164	54	16	130	53	29	35	50	210	21	57	38	0	11	0	41	57
RTN4R	7	0	0	0	0	6	0	1	26	12	13	0	0	0	38	0	0	0	0	25	0	0	0	0	0	14	0	0	0	0	9	0
RTN4RL1	5	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RTN4RL2	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTP1	2	0	13	17	0	0	0	30	8	11	0	0	0	0	36	39	0	7	72	0	0	0	9	0	3	0	0	0	0	0	37	0
RTP2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
RTP3	68	35	50	80	26	95	86	124	29	151	131	50	21	28	37	38	59	7	104	40	39	95	31	98	43	22	38	0	3	41	69	6
RTP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTTN	2	33	26	51	11	60	0	1	0	52	93	15	0	27	89	0	0	0	67	0	15	5	2	98	0	0	13	28	0	1	11	0
RUFY1	240	168	203	143	115	1046	240	533	94	675	711	299	221	125	1561	704	222	112	163	374	162	257	120	419	144	85	369	26	89	55	138	201
RUFY2	48	23	11	38	33	86	0	78	1	43	83	6	5	45	104	5	57	16	41	35	14	6	21	26	42	33	42	57	6	0	9	26
RUFY3	39	28	52	138	55	280	0	146	7	221	130	42	26	82	155	84	0	12	449	80	34	87	28	49	69	20	82	71	44	48	59	80
RUFY4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUNDC1	30	36	37	139	66	108	77	147	5	262	240	45	24	0	190	34	2	20	25	20	86	67	22	83	31	3	82	0	19	33	180	0
RUNDC3A	0	0	0	0	0	20	0	0	11	13	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUNDC3B	0	0	0	0	0	0	0	0	0	0	5	0	0	0	24	0	0	0	0	0	0	0	0	55	6	0	0	0	0	0	0	0
RUNX1	29	0	26	62	3	34	25	36	0	69	41	23	1	0	33	82	13	0	0	15	1	11	3	17	19	29	6	9	13	49	37	0
RUNX1-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUNX1T1	47	7	9	21	4	34	0	20	0	17	36	23	11	8	49	0	30	1	53	24	19	0	14	32	71	4	6	0	4	0	16	40
RUNX2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUNX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUSC1	93	77	288	270	144	533	163	174	35	535	620	131	1	118	325	119	314	93	266	321	96	227	35	116	240	85	184	25	86	21	88	221
RUSC1-AS1	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
RUSC2	46	0	0	0	0	63	0	24	0	40	19	0	27	0	91	0	0	0	2	1	0	0	0	36	16	16	25	0	17	55	0	0
RUVBL1	351	76	376	756	178	1804	261	562	230	1209	1309	382	122	228	889	226	507	127	591	534	421	281	188	810	582	287	388	147	156	90	93	321
RUVBL1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RUVBL2	569	301	412	1006	367	1870	431	698	277	1391	1231	587	416	228	1626	110	391	254	1223	700	243	406	390	817	393	119	769	106	156	245	218	363
RWDD1	131	34	85	91	28	455	35	183	49	367	287	55	52	75	195	370	96	29	266	215	53	125	64	152	103	11	82	52	40	18	135	100
RWDD2A	38	0	11	57	0	75	52	112	13	41	67	16	0	0	0	0	28	6	22	29	14	47	7	1	6	0	1	0	14	0	49	0
RWDD2B	23	29	50	3	15	75	18	31	22	11	46	29	0	32	14	66	3	2	61	36	27	0	2	83	68	0	44	0	14	3	8	37
RWDD3	15	26	12	16	0	72	0	30	3	72	43	25	4	11	64	52	0	3	52	27	9	29	7	37	33	0	0	33	3	3	11	23
RWDD4	13	14	34	22	5	100	16	31	7	48	60	17	6	18	93	23	0	6	24	33	11	13	9	73	26	4	7	2	16	8	14	18
RXFP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXFP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXFP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXFP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXRA	0	0	0	31	1	45	0	0	0	24	6	0	0	0	0	0	0	0	30	23	0	34	0	14	10	0	6	0	0	0	1	0
RXRB	8	0	2	46	0	45	0	29	50	73	46	2	0	15	14	81	51	14	0	2	0	1	0	0	48	0	32	0	17	0	6	0
